question_id,subject_id,main_subject,old_question_id,unique_old_question_id,active,question_type,product_category,difficulty_level,created_at,updated_at
10077,71,חיובי שלילי וערך מוחלט,אל - 72 - 15,אנ - 40 - 262.1,1,Numeric bullet single choice,פסיכומטרי,8,2024-06-02T08:24:00.000000Z,2024-06-02T08:24:00.000000Z
10082,71,חיובי שלילי וערך מוחלט,אל - 73 - 20,אנ - 40 - 262.2,1,Numeric bullet single choice,פסיכומטרי,9,2024-06-03T04:54:45.000000Z,2024-06-03T04:54:45.000000Z
10083,71,חיובי שלילי וערך מוחלט,אל - 73 - 21,אנ - 40 - 263,1,Numeric bullet single choice,פסיכומטרי,7,2024-06-03T05:15:11.000000Z,2024-06-03T05:15:57.000000Z
10084,71,חיובי שלילי וערך מוחלט,אל - 74 - 22,אנ - 40 - 264,1,Numeric bullet single choice,פסיכומטרי,7,2024-06-03T05:36:52.000000Z,2024-06-03T05:36:52.000000Z
10087,71,חיובי שלילי וערך מוחלט,אל - 74 - 25,אנ - 41 - 265.1,1,Numeric bullet single choice,פסיכומטרי,8,2024-06-03T07:24:08.000000Z,2024-06-03T07:24:08.000000Z
8745,71,חיובי שלילי וערך מוחלט,אל - 75 - 28,אנ - 41 - 265.2,1,Numeric bullet single choice,פסיכומטרי,6,2024-04-27T09:15:44.000000Z,2024-04-27T09:15:44.000000Z
8751,71,חיובי שלילי וערך מוחלט,אל - 75 - 29,אנ - 41 - 265.3,1,Numeric bullet single choice,פסיכומטרי,2,2024-04-27T09:42:45.000000Z,2024-04-27T09:42:45.000000Z
8752,71,חיובי שלילי וערך מוחלט,אל - 75 - 30,אנ - 41 - 266,1,Numeric bullet single choice,פסיכומטרי,6,2024-04-27T10:11:40.000000Z,2024-04-27T10:11:40.000000Z
8787,71,חיובי שלילי וערך מוחלט,אל - 75 - 31,אנ - 41 - 267,1,Numeric bullet single choice,פסיכומטרי,6,2024-04-27T14:03:10.000000Z,2024-04-27T14:03:10.000000Z
8898,71,חיובי שלילי וערך מוחלט,אל - 77 - 36,אנ - 41 - 268.1,1,Numeric bullet single choice,פסיכומטרי,4,2024-04-29T13:29:51.000000Z,2024-04-29T13:29:51.000000Z
6210,76,עצרת,אל - 92 - 10,אנ - 41 - 268.2,1,Numeric bullet single choice,פסיכומטרי,9,2023-12-27T08:34:33.000000Z,2024-12-24T09:21:00.000000Z
6212,76,עצרת,אל - 93 - 12,אנ - 41 - 269,1,Numeric bullet single choice,פסיכומטרי,8,2023-12-27T08:45:52.000000Z,2025-01-19T10:16:54.000000Z
6222,76,עצרת,אל - 93 - 13,אנ - 41 - 270,1,Numeric bullet single choice,פסיכומטרי,9,2023-12-27T08:57:57.000000Z,2024-07-21T13:57:25.000000Z
6453,76,עצרת,אל - 95 - 20,אנ - 41 - 271,1,Numeric bullet single choice,פסיכומטרי,4,2023-12-28T06:23:49.000000Z,2024-02-18T09:57:39.000000Z
6457,76,עצרת,אל - 95 - 21,אנ - 42 - 272,1,Numeric bullet single choice,פסיכומטרי,6,2023-12-28T06:28:01.000000Z,2024-07-21T14:23:10.000000Z
6465,76,עצרת,אל - 95 - 22,אנ - 42 - 273,1,Numeric bullet single choice,פסיכומטרי,3,2023-12-28T06:32:33.000000Z,2023-12-29T08:18:15.000000Z
6484,76,עצרת,אל - 95 - 23,אנ - 42 - 274,1,Numeric bullet single choice,פסיכומטרי,5,2023-12-28T06:41:50.000000Z,2024-07-21T14:34:05.000000Z
6446,76,עצרת,אל- 94 - 19,אנ - 42 - 275,1,Numeric bullet single choice,פסיכומטרי,3,2023-12-28T06:19:40.000000Z,2023-12-29T08:20:04.000000Z
5687,215,,אנ  - 26 - 146,אנ - 42 - 276.1,1,English layout,פסיכומטרי,1,2023-12-25T13:30:48.000000Z,2023-12-25T13:30:48.000000Z
752,198,Sentence Completions,אנ  - 95- 99,אנ - 42 - 276.2,1,English layout,פסיכומטרי,6,2023-09-22T12:07:50.000000Z,2024-04-21T11:19:10.000000Z
8540,246,Sentence Completions,אנ  - 95- 99,אנ - 42 - 277,1,English layout,אמירנט,6,2024-04-21T11:20:26.000000Z,2024-04-21T11:20:26.000000Z
5308,215,,אנ - 10 - 17,אנ - 42 - 278,1,English layout,פסיכומטרי,1,2023-12-20T09:43:52.000000Z,2023-12-20T09:43:52.000000Z
11873,269,,אנ - 10 - 17,אנ - 42 - 279,1,English layout,אמירנט,1,2024-09-23T05:47:58.000000Z,2024-09-23T05:47:58.000000Z
5311,215,,אנ - 10 - 18,אנ - 42 - 280,1,English layout,פסיכומטרי,1,2023-12-20T09:46:23.000000Z,2023-12-20T09:46:23.000000Z
11874,269,,אנ - 10 - 18,אנ - 43 - 281,1,English layout,אמירנט,1,2024-09-23T05:50:58.000000Z,2024-09-23T05:50:58.000000Z
5315,215,,אנ - 10 - 19,אנ - 43 - 281.1,1,English layout,פסיכומטרי,1,2023-12-20T09:49:52.000000Z,2023-12-20T09:49:52.000000Z
11875,269,,אנ - 10 - 19,אנ - 43 - 282.2,1,English layout,אמירנט,1,2024-09-23T05:51:55.000000Z,2024-09-23T05:51:55.000000Z
5317,215,,אנ - 10 - 20,אנ - 43 - 283,1,English layout,פסיכומטרי,1,2023-12-20T09:51:37.000000Z,2023-12-20T09:51:37.000000Z
11876,269,,אנ - 10 - 20,אנ - 43 - 284,1,English layout,אמירנט,1,2024-09-23T05:53:16.000000Z,2024-09-23T05:53:16.000000Z
5321,215,,אנ - 10 - 21,אנ - 43 - 285,1,English layout,פסיכומטרי,1,2023-12-20T09:53:23.000000Z,2023-12-20T09:53:23.000000Z
11877,269,,אנ - 10 - 21,אנ - 43 - 286,1,English layout,אמירנט,1,2024-09-23T05:54:19.000000Z,2024-09-23T05:54:19.000000Z
5324,215,,אנ - 10 - 22,אנ - 43 - 287,1,English layout,פסיכומטרי,1,2023-12-20T09:55:21.000000Z,2023-12-20T09:55:21.000000Z
11878,269,,אנ - 10 - 22,אנ - 44 - 288,1,English layout,אמירנט,1,2024-09-23T05:55:14.000000Z,2024-09-23T05:55:14.000000Z
5326,215,,אנ - 10 - 23,אנ - 44 - 289,1,English layout,פסיכומטרי,1,2023-12-20T09:57:16.000000Z,2023-12-20T09:57:16.000000Z
11879,269,,אנ - 10 - 23,אנ - 44 - 290.1,1,English layout,אמירנט,1,2024-09-23T05:56:30.000000Z,2024-09-23T05:56:30.000000Z
5329,215,,אנ - 10 - 24,אנ - 44 - 290.2,1,English layout,פסיכומטרי,1,2023-12-20T09:59:04.000000Z,2023-12-20T09:59:04.000000Z
11880,269,,אנ - 10 - 24,אנ - 44 - 291,1,English layout,אמירנט,1,2024-09-23T05:57:19.000000Z,2024-09-23T05:57:19.000000Z
5330,215,,אנ - 10 - 25,אנ - 44 - 292,1,English layout,פסיכומטרי,1,2023-12-20T10:00:36.000000Z,2023-12-20T10:00:36.000000Z
11881,269,,אנ - 10 - 25,אנ - 44 - 293.1,1,English layout,אמירנט,1,2024-09-23T05:58:58.000000Z,2024-09-23T05:58:58.000000Z
786,198,Sentence Completions,אנ - 100 - 116,אנ - 44 - 293.2,1,English layout,פסיכומטרי,7,2023-09-23T15:12:49.000000Z,2024-04-21T11:22:58.000000Z
8541,246,Sentence Completions,אנ - 100 - 116,אנ - 44 - 294,1,English layout,אמירנט,7,2024-04-21T11:23:51.000000Z,2024-04-21T11:23:51.000000Z
787,198,Sentence Completions,אנ - 100 - 117,אנ - 45 - 295,1,English layout,פסיכומטרי,5,2023-09-23T15:17:08.000000Z,2023-09-23T15:17:08.000000Z
8542,246,Sentence Completions,אנ - 100 - 117,אנ - 45 - 296.1,1,English layout,אמירנט,5,2024-04-21T11:25:58.000000Z,2024-04-21T11:25:58.000000Z
788,198,Sentence Completions,אנ - 100 - 118,אנ - 45 - 296.2,1,English layout,פסיכומטרי,4,2023-09-23T15:25:36.000000Z,2023-09-23T15:25:36.000000Z
8543,246,Sentence Completions,אנ - 100 - 118,אנ - 45 - 296.3,1,English layout,אמירנט,4,2024-04-21T11:27:16.000000Z,2024-04-21T11:27:16.000000Z
790,198,Sentence Completions,אנ - 101 -  120,אנ - 45 - 297,1,English layout,פסיכומטרי,8,2023-09-23T15:31:44.000000Z,2023-09-23T15:31:44.000000Z
8544,246,Sentence Completions,אנ - 101 -  120,אנ - 45 - 298,1,English layout,אמירנט,8,2024-04-21T11:33:53.000000Z,2024-04-21T11:33:53.000000Z
789,198,Sentence Completions,אנ - 101 - 119,אנ - 45 - 299,1,English layout,פסיכומטרי,6,2023-09-23T15:28:34.000000Z,2023-09-23T15:28:34.000000Z
8545,246,Sentence Completions,אנ - 101 - 119,אנ - 45 - 300,1,English layout,אמירנט,6,2024-04-21T11:35:03.000000Z,2024-11-13T13:46:24.000000Z
5332,215,,אנ - 11 - 26,אנ - 45 - 301,1,English layout,פסיכומטרי,1,2023-12-20T10:02:24.000000Z,2023-12-20T10:02:24.000000Z
11882,269,,אנ - 11 - 26,אנ - 45 - 302,1,English layout,אמירנט,1,2024-09-23T05:59:47.000000Z,2024-09-23T05:59:47.000000Z
5334,215,,אנ - 11 - 27,אנ - 46 - 303,1,English layout,פסיכומטרי,1,2023-12-20T10:04:31.000000Z,2024-09-23T06:00:58.000000Z
11883,269,,אנ - 11 - 27,אנ - 46 - 304,1,English layout,אמירנט,1,2024-09-23T06:01:10.000000Z,2024-09-23T06:01:10.000000Z
5335,215,,אנ - 11 - 28,אנ - 46 - 305,1,English layout,פסיכומטרי,1,2023-12-20T10:06:11.000000Z,2023-12-20T10:06:11.000000Z
11884,269,,אנ - 11 - 28,אנ - 46 - 306,1,English layout,אמירנט,1,2024-09-23T06:02:08.000000Z,2024-09-23T06:02:08.000000Z
5337,215,,אנ - 11 - 29,אנ - 46 - 307.1,1,English layout,פסיכומטרי,1,2023-12-20T10:09:02.000000Z,2023-12-20T10:09:02.000000Z
11885,269,,אנ - 11 - 29,אנ - 46 - 307.2,1,English layout,אמירנט,1,2024-09-23T06:02:43.000000Z,2024-09-23T06:02:43.000000Z
5338,215,,אנ - 11 - 30,אנ - 46 - 308,1,English layout,פסיכומטרי,1,2023-12-20T10:10:15.000000Z,2023-12-20T10:10:15.000000Z
11886,269,,אנ - 11 - 30,אנ - 46 - 309,1,English layout,אמירנט,1,2024-09-23T06:03:35.000000Z,2024-09-23T06:03:35.000000Z
5339,215,,אנ - 11 - 31,אנ - 46 - 310,1,English layout,פסיכומטרי,1,2023-12-20T10:11:52.000000Z,2023-12-20T10:11:52.000000Z
11887,269,,אנ - 11 - 31,אנ - 46 - 311,1,English layout,אמירנט,1,2024-09-23T06:04:30.000000Z,2024-09-23T06:04:30.000000Z
5341,215,,אנ - 11 - 32,אנ - 47 - 312,1,English layout,פסיכומטרי,1,2023-12-20T10:13:25.000000Z,2023-12-20T10:13:25.000000Z
11888,269,,אנ - 11 - 32,אנ - 47 - 313,1,English layout,אמירנט,1,2024-09-23T06:06:05.000000Z,2024-09-23T06:06:05.000000Z
5343,215,,אנ - 11 - 33.1,אנ - 47 - 314,1,English layout,פסיכומטרי,1,2023-12-20T10:17:00.000000Z,2024-02-26T08:34:46.000000Z
11889,269,,אנ - 11 - 33.1,אנ - 47 - 315,1,English layout,אמירנט,1,2024-09-23T06:06:38.000000Z,2024-09-23T06:06:38.000000Z
5344,215,,אנ - 11 - 33.2,אנ - 47 - 316,1,English layout,פסיכומטרי,1,2023-12-20T10:18:34.000000Z,2023-12-20T10:18:34.000000Z
11890,269,,אנ - 11 - 33.2,אנ - 47 - 317,1,English layout,אמירנט,1,2024-09-23T06:07:10.000000Z,2024-09-23T06:07:10.000000Z
8546,249,Restatements,אנ - 115 - 41,אנ - 47 - 318,1,English layout,אמירנט,4,2024-04-21T11:41:30.000000Z,2024-04-21T11:41:30.000000Z
8547,249,Restatements,אנ - 115 - 42,אנ - 47 - 319,1,English layout,אמירנט,7,2024-04-21T12:06:34.000000Z,2024-12-03T05:08:20.000000Z
800,200,Restatements,אנ - 116 - 43,אנ - 47 - 320,1,English layout,פסיכומטרי,5,2023-09-24T04:17:26.000000Z,2023-09-25T02:35:52.000000Z
8560,249,Restatements,אנ - 116 - 43,אנ - 48 - 321,1,English layout,אמירנט,5,2024-04-24T09:35:07.000000Z,2024-04-24T09:35:07.000000Z
801,200,Restatements,אנ - 116 - 44,אנ - 48 - 322,1,English layout,פסיכומטרי,8,2023-09-24T04:24:14.000000Z,2024-04-24T09:37:01.000000Z
8561,249,Restatements,אנ - 116 - 44,אנ - 48 - 323,1,English layout,אמירנט,8,2024-04-24T09:38:31.000000Z,2024-12-03T05:21:12.000000Z
8562,249,Restatements,אנ - 116 - 45,אנ - 48 - 324,1,English layout,אמירנט,5,2024-04-24T09:39:41.000000Z,2024-12-03T05:22:25.000000Z
822,200,Restatements,אנ - 117 - 46,אנ - 48 - 325.1,1,English layout,פסיכומטרי,6,2023-09-25T02:30:59.000000Z,2023-09-25T02:30:59.000000Z
8563,249,Restatements,אנ - 117 - 46,אנ - 48 - 325.2,1,English layout,אמירנט,6,2024-04-24T09:41:38.000000Z,2024-05-07T09:30:01.000000Z
823,200,Restatements,אנ - 117 - 47,אנ - 48 - 326,1,English layout,פסיכומטרי,9,2023-09-25T02:39:17.000000Z,2023-09-25T02:39:17.000000Z
8564,249,Restatements,אנ - 117 - 47,אנ - 48 - 327,1,English layout,אמירנט,9,2024-04-24T09:43:33.000000Z,2024-04-24T09:43:33.000000Z
824,200,Restatements,אנ - 117 - 48,אנ - 49 - 328.1,1,English layout,פסיכומטרי,7,2023-09-25T02:43:11.000000Z,2024-04-24T09:45:07.000000Z
8565,249,Restatements,אנ - 117 - 48,אנ - 49 - 328.2,1,English layout,אמירנט,7,2024-04-24T09:45:50.000000Z,2024-04-24T09:45:50.000000Z
825,200,Restatements,אנ - 118 - 49,אנ - 49 - 329,1,English layout,פסיכומטרי,4,2023-09-25T02:46:21.000000Z,2024-04-24T09:47:09.000000Z
8566,249,Restatements,אנ - 118 - 49,אנ - 49 - 330,1,English layout,אמירנט,4,2024-04-24T09:47:29.000000Z,2024-04-24T09:47:29.000000Z
8567,249,Restatements,אנ - 118 - 50,אנ - 49 - 331,1,English layout,אמירנט,6,2024-04-24T09:51:26.000000Z,2024-12-03T05:26:51.000000Z
827,200,Restatements,אנ - 118 - 51,אנ - 49 - 332,1,English layout,פסיכומטרי,8,2023-09-25T02:54:51.000000Z,2024-04-24T09:53:12.000000Z
8568,249,Restatements,אנ - 118 - 51,אנ - 49 - 333,1,English layout,אמירנט,8,2024-04-24T09:53:30.000000Z,2024-04-24T09:53:30.000000Z
8569,249,Restatements,אנ - 119 - 52,אנ - 49 - 334,1,English layout,אמירנט,5,2024-04-24T09:55:13.000000Z,2024-04-24T09:55:13.000000Z
906,200,Restatements,אנ - 119 - 53,אנ - 49 - 335,1,English layout,פסיכומטרי,3,2023-09-26T09:06:22.000000Z,2024-04-24T10:21:07.000000Z
8570,249,Restatements,אנ - 119 - 53,אנ - 50 - 336.1,1,English layout,אמירנט,3,2024-04-24T10:22:08.000000Z,2024-04-24T10:22:08.000000Z
8571,249,Restatements,אנ - 119 - 54,אנ - 50 - 336.2,1,English layout,אמירנט,4,2024-04-24T10:24:21.000000Z,2024-12-03T05:29:11.000000Z
908,200,Restatements,אנ - 119 - 55,אנ - 50 - 337,1,English layout,פסיכומטרי,7,2023-09-26T09:16:29.000000Z,2024-04-24T10:25:57.000000Z
8572,249,Restatements,אנ - 119 - 55,אנ - 50 - 338,1,English layout,אמירנט,7,2024-04-24T10:26:37.000000Z,2024-04-24T10:26:37.000000Z
5345,215,,אנ - 12 - 34,אנ - 50 - 339,1,English layout,פסיכומטרי,1,2023-12-20T10:20:27.000000Z,2023-12-20T10:20:27.000000Z
11891,269,,אנ - 12 - 34,אנ - 50 - 340,1,English layout,אמירנט,1,2024-09-23T06:08:04.000000Z,2024-09-23T06:08:04.000000Z
5348,215,,אנ - 12 - 35,אנ - 50 - 341,1,English layout,פסיכומטרי,1,2023-12-20T10:32:21.000000Z,2024-02-26T08:36:52.000000Z
11892,269,,אנ - 12 - 35,אנ - 50 - 342,1,English layout,אמירנט,1,2024-09-23T06:08:53.000000Z,2024-09-23T06:08:53.000000Z
5349,215,,אנ - 12 - 36,אנ - 50 - 343,1,English layout,פסיכומטרי,1,2023-12-20T10:34:13.000000Z,2023-12-20T10:34:13.000000Z
11893,269,,אנ - 12 - 36,אנ - 51 - 344,1,English layout,אמירנט,1,2024-09-23T06:09:16.000000Z,2024-09-23T06:09:16.000000Z
5350,215,,אנ - 12 - 37,אנ - 51 - 345,1,English layout,פסיכומטרי,1,2023-12-20T10:35:39.000000Z,2023-12-20T10:35:39.000000Z
11894,269,,אנ - 12 - 37,אנ - 51 - 346,1,English layout,אמירנט,1,2024-09-23T06:09:58.000000Z,2024-09-23T06:09:58.000000Z
5351,215,,אנ - 12 - 38,אנ - 51 - 347,1,English layout,פסיכומטרי,1,2023-12-20T10:37:27.000000Z,2023-12-20T10:37:27.000000Z
11895,269,,אנ - 12 - 38,אנ - 51 - 348,1,English layout,אמירנט,1,2024-09-23T06:10:35.000000Z,2024-09-23T06:10:35.000000Z
5352,215,,אנ - 12 - 39,אנ - 51 - 349,1,English layout,פסיכומטרי,1,2023-12-20T10:39:31.000000Z,2023-12-20T10:39:31.000000Z
11896,269,,אנ - 12 - 39,אנ - 51 - 350,1,English layout,אמירנט,1,2024-09-23T06:11:13.000000Z,2024-09-23T06:11:13.000000Z
5353,215,,אנ - 12 - 40,אנ - 51 - 351,1,English layout,פסיכומטרי,1,2023-12-20T10:40:59.000000Z,2023-12-20T10:40:59.000000Z
11897,269,,אנ - 12 - 40,אנ - 51 - 352,1,English layout,אמירנט,1,2024-09-23T06:12:19.000000Z,2024-09-23T06:12:19.000000Z
909,200,Restatements,אנ - 120 - 56,אנ - 52 - 353,1,English layout,פסיכומטרי,10,2023-09-26T09:20:10.000000Z,2024-04-24T10:27:47.000000Z
8573,249,Restatements,אנ - 120 - 56,אנ - 52 - 354,1,English layout,אמירנט,10,2024-04-24T10:28:23.000000Z,2024-04-24T10:28:23.000000Z
8794,249,Restatements,אנ - 120 - 58,אנ - 52 - 355,1,English layout,אמירנט,3,2024-04-28T03:26:44.000000Z,2024-04-28T03:26:44.000000Z
910,200,Restatements,אנ - 120 -57,אנ - 52 - 356,1,English layout,פסיכומטרי,5,2023-09-26T09:23:39.000000Z,2023-09-26T09:23:39.000000Z
8617,249,Restatements,אנ - 120 -57,אנ - 52 - 357,1,English layout,אמירנט,5,2024-04-25T11:43:36.000000Z,2024-04-25T11:43:36.000000Z
8618,249,Restatements,אנ - 121 - 59,אנ - 52 - 358,1,English layout,אמירנט,7,2024-04-25T11:45:17.000000Z,2024-04-25T11:45:17.000000Z
913,200,Restatements,אנ - 121 - 60,אנ - 52 - 359.1,1,English layout,פסיכומטרי,10,2023-09-26T09:40:29.000000Z,2024-04-25T11:48:46.000000Z
8619,249,Restatements,אנ - 121 - 60,אנ - 52 - 359.2,1,English layout,אמירנט,10,2024-04-25T11:49:32.000000Z,2024-04-25T11:49:32.000000Z
8620,249,Restatements,אנ - 122 - 61,אנ - 52 - 360,1,English layout,אמירנט,3,2024-04-25T11:52:14.000000Z,2024-04-25T11:52:14.000000Z
8621,249,Restatements,אנ - 122 - 62,אנ - 53 - 361,1,English layout,אמירנט,4,2024-04-25T11:53:21.000000Z,2024-04-25T11:53:21.000000Z
916,200,Restatements,אנ - 122 - 63,אנ - 53 - 362,1,English layout,פסיכומטרי,3,2023-09-26T09:52:48.000000Z,2024-04-25T11:54:05.000000Z
8622,249,Restatements,אנ - 122 - 63,אנ - 53 - 363,1,English layout,אמירנט,3,2024-04-25T11:54:20.000000Z,2024-04-25T11:54:20.000000Z
917,200,Restatements,אנ - 123 - 64,אנ - 53 - 364,1,English layout,פסיכומטרי,6,2023-09-26T09:57:53.000000Z,2024-04-25T11:57:07.000000Z
8623,249,Restatements,אנ - 123 - 64,אנ - 53 - 365,1,English layout,אמירנט,6,2024-04-25T11:57:31.000000Z,2024-12-10T06:29:59.000000Z
918,200,Restatements,אנ - 123 - 65,אנ - 53 - 366,1,English layout,פסיכומטרי,3,2023-09-26T10:03:27.000000Z,2024-04-25T12:00:48.000000Z
8624,249,Restatements,אנ - 123 - 65,אנ - 53 - 367,1,English layout,אמירנט,3,2024-04-25T12:01:05.000000Z,2024-04-25T12:01:05.000000Z
919,200,Restatements,אנ - 123 - 66,אנ - 53 - 368,1,English layout,פסיכומטרי,9,2023-09-26T10:13:27.000000Z,2024-04-25T12:05:38.000000Z
8627,249,Restatements,אנ - 123 - 66,אנ - 54 - 369,1,English layout,אמירנט,9,2024-04-25T12:06:07.000000Z,2024-04-25T12:06:07.000000Z
920,200,Restatements,אנ - 124 - 67,אנ - 54 - 370,1,English layout,פסיכומטרי,4,2023-09-26T10:44:22.000000Z,2024-04-25T12:03:51.000000Z
8626,249,Restatements,אנ - 124 - 67,אנ - 54 - 371,1,English layout,אמירנט,4,2024-04-25T12:04:21.000000Z,2024-12-10T06:31:54.000000Z
921,200,Restatements,אנ - 124 - 68,אנ - 54 - 372,1,English layout,פסיכומטרי,4,2023-09-26T10:49:40.000000Z,2024-04-25T12:02:20.000000Z
8625,249,Restatements,אנ - 124 - 68,אנ - 54 - 373,1,English layout,אמירנט,4,2024-04-25T12:02:38.000000Z,2024-04-25T12:02:38.000000Z
5360,215,,אנ - 13 - 41,אנ - 54 - 374,1,English layout,פסיכומטרי,1,2023-12-21T06:31:05.000000Z,2023-12-21T06:31:05.000000Z
11898,269,,אנ - 13 - 41,אנ - 54 - 375,1,English layout,אמירנט,1,2024-09-23T06:14:09.000000Z,2024-09-23T06:14:09.000000Z
5361,215,,אנ - 13 - 42,אנ - 54 - 376.1,1,English layout,פסיכומטרי,1,2023-12-21T06:33:04.000000Z,2023-12-21T06:33:04.000000Z
11899,269,,אנ - 13 - 42,אנ - 54 - 376.2,1,English layout,אמירנט,1,2024-09-23T06:14:45.000000Z,2024-09-23T06:14:45.000000Z
5362,215,,אנ - 13 - 43,אנ - 55 - 377,1,English layout,פסיכומטרי,1,2023-12-21T06:36:18.000000Z,2023-12-21T06:36:18.000000Z
11900,269,,אנ - 13 - 43,אנ - 55 - 378,1,English layout,אמירנט,1,2024-09-23T06:16:33.000000Z,2024-09-23T06:16:33.000000Z
5363,215,,אנ - 13 - 44,אנ - 55 - 379,1,English layout,פסיכומטרי,1,2023-12-21T06:43:09.000000Z,2023-12-21T06:43:09.000000Z
11901,269,,אנ - 13 - 44,אנ - 55 - 380,1,English layout,אמירנט,1,2024-09-23T06:17:10.000000Z,2024-09-23T06:17:10.000000Z
5364,215,,אנ - 13 - 45,אנ - 55 - 381,1,English layout,פסיכומטרי,1,2023-12-21T06:46:02.000000Z,2023-12-21T06:46:02.000000Z
11902,269,,אנ - 13 - 45,אנ - 55 - 382,1,English layout,אמירנט,1,2024-09-23T06:18:37.000000Z,2024-09-23T06:18:37.000000Z
5365,215,,אנ - 13 - 46,אנ - 55 - 383,1,English layout,פסיכומטרי,1,2023-12-21T06:47:36.000000Z,2023-12-21T06:47:36.000000Z
11903,269,,אנ - 13 - 46,אנ - 55 - 384,1,English layout,אמירנט,1,2024-09-23T06:19:25.000000Z,2024-09-23T06:19:25.000000Z
5366,215,,אנ - 13 - 47,אנ - 55 - 385,1,English layout,פסיכומטרי,1,2023-12-21T07:01:29.000000Z,2023-12-21T07:01:29.000000Z
11904,269,,אנ - 13 - 47,אנ - 56 - 386.1,1,English layout,אמירנט,1,2024-09-23T06:20:01.000000Z,2024-09-23T06:20:01.000000Z
5367,215,,אנ - 13 - 48,אנ - 56 - 386.2,1,English layout,פסיכומטרי,1,2023-12-21T07:03:32.000000Z,2023-12-21T07:03:32.000000Z
11905,269,,אנ - 13 - 48,אנ - 56 - 387,1,English layout,אמירנט,1,2024-09-23T06:21:57.000000Z,2024-09-23T06:21:57.000000Z
5368,215,,אנ - 14 - 49,אנ - 56 - 388,1,English layout,פסיכומטרי,1,2023-12-21T07:05:35.000000Z,2023-12-21T07:05:35.000000Z
11906,269,,אנ - 14 - 49,אנ - 56 - 389.1,1,English layout,אמירנט,1,2024-09-23T06:22:31.000000Z,2024-09-23T06:22:31.000000Z
5369,215,,אנ - 14 - 50,אנ - 56 - 389.2,1,English layout,פסיכומטרי,1,2023-12-21T07:07:17.000000Z,2024-09-23T06:24:05.000000Z
11907,269,,אנ - 14 - 50,אנ - 56 - 390.1,1,English layout,אמירנט,1,2024-09-23T06:24:28.000000Z,2024-09-23T06:24:28.000000Z
5370,215,,אנ - 14 - 51,אנ - 56 - 390.2,1,English layout,פסיכומטרי,1,2023-12-21T07:08:50.000000Z,2023-12-21T07:08:50.000000Z
11908,269,,אנ - 14 - 51,אנ - 56 - 390.3,1,English layout,אמירנט,1,2024-09-23T06:28:25.000000Z,2024-09-23T06:28:25.000000Z
5371,215,,אנ - 14 - 52,אנ - 56 - 391,1,English layout,פסיכומטרי,1,2023-12-21T07:10:20.000000Z,2023-12-21T07:10:20.000000Z
11909,269,,אנ - 14 - 52,אנ - 57 - 392,1,English layout,אמירנט,1,2024-09-23T06:30:31.000000Z,2024-09-23T06:30:31.000000Z
5372,215,,אנ - 14 - 53,אנ - 57 - 393.1,1,English layout,פסיכומטרי,1,2023-12-21T07:11:49.000000Z,2023-12-21T07:11:49.000000Z
11910,269,,אנ - 14 - 53,אנ - 57 - 393.2,1,English layout,אמירנט,1,2024-09-23T06:31:01.000000Z,2024-09-23T06:31:01.000000Z
5373,215,,אנ - 14 - 54,אנ - 57 - 394,1,English layout,פסיכומטרי,1,2023-12-21T07:13:31.000000Z,2023-12-21T07:13:31.000000Z
11911,269,,אנ - 14 - 54,אנ - 57 - 395,1,English layout,אמירנט,1,2024-09-23T06:31:53.000000Z,2024-09-23T06:31:53.000000Z
5374,215,,אנ - 14 - 55,אנ - 57 - 396,1,English layout,פסיכומטרי,1,2023-12-21T07:15:07.000000Z,2023-12-21T07:15:07.000000Z
11912,269,,אנ - 14 - 55,אנ - 57 - 397,1,English layout,אמירנט,1,2024-09-23T06:32:43.000000Z,2024-09-23T06:32:43.000000Z
5375,215,,אנ - 14 - 56,אנ - 57 - 398,1,English layout,פסיכומטרי,1,2023-12-21T07:42:50.000000Z,2023-12-21T07:42:50.000000Z
11913,269,,אנ - 14 - 56,אנ - 57 - 399,1,English layout,אמירנט,1,2024-09-23T06:33:20.000000Z,2024-09-23T06:33:20.000000Z
5376,215,,אנ - 14 - 57,אנ - 57 - 400,1,English layout,פסיכומטרי,1,2023-12-21T07:44:20.000000Z,2023-12-21T07:44:20.000000Z
11914,269,,אנ - 14 - 57,אנ - 58 - 401,1,English layout,אמירנט,1,2024-09-23T06:33:55.000000Z,2024-09-23T06:33:55.000000Z
5377,215,,אנ - 15 - 58,אנ - 58 - 402,1,English layout,פסיכומטרי,1,2023-12-21T07:45:48.000000Z,2023-12-21T07:45:48.000000Z
11915,269,,אנ - 15 - 58,אנ - 58 - 403,1,English layout,אמירנט,1,2024-09-23T06:34:38.000000Z,2024-09-23T06:34:38.000000Z
5378,215,,אנ - 15 - 59,אנ - 58 - 404,1,English layout,פסיכומטרי,1,2023-12-21T07:47:10.000000Z,2023-12-21T07:47:10.000000Z
11916,269,,אנ - 15 - 59,אנ - 58 - 405,1,English layout,אמירנט,1,2024-09-23T06:35:13.000000Z,2024-09-23T06:35:13.000000Z
5379,215,,אנ - 15 - 60,אנ - 58 - 406,1,English layout,פסיכומטרי,1,2023-12-21T07:48:30.000000Z,2023-12-21T07:48:30.000000Z
11917,269,,אנ - 15 - 60,אנ - 58 - 407,1,English layout,אמירנט,1,2024-09-23T06:36:34.000000Z,2024-09-23T06:36:34.000000Z
