Product,Assignment ID,Assignment Name,Unit Type,Unit ID,Unit Name,Unit Active,Unit Mode,Unit Rules
פסיכומטרי,3146,תרגול מבחן 2,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3146,תרגול מבחן 2,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3146,תרגול מבחן 2,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3146,תרגול מבחן 2,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3146,תרגול מבחן 2,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,1140,חורף 2022 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3147,אביב 2024,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,1136,אביב 2023 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3148,אביב 24+ אביב 23,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3149,אטרטגיה מילולי 2,container,10761,פרק 6 מילולי,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,165,אביב 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,166,אביב 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,167,אביב 2021 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,168,אביב 2021 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,169,אביב 2021 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3150,אביב 2021,container,170,אביב 2021 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,18221,חורף 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27721,אביב 2019 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27723,אביב 2019 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27724,אביב 2019 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27726,אביב 2019 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27727,אביב 2019 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,27729,אביב 2019 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3151,סימולציה מלאה פסיכומטרי פעם שניה,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,165,אביב 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,166,אביב 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,167,אביב 2021 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,168,אביב 2021 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,169,אביב 2021 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3152,אביב 2021,container,170,אביב 2021 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3153,תרגול שלשה - אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3153,תרגול שלשה - אביב 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3153,תרגול שלשה - אביב 2024,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,1141,חורף 2022 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,1142,חורף 2022 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3154,קיץ 2024 + 2 פיילוט,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3155,מאלו תרגול,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3156,ניטשה,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3157,טיוטה,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,18221,חורף 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27721,אביב 2019 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27723,אביב 2019 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27724,אביב 2019 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27726,אביב 2019 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27727,אביב 2019 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3158,סימולציה 7 פרקים (חסר 2018),container,27729,אביב 2019 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3159,ניטשה נכון,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,480,סתיו 2021 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,482,סתיו 2021 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3160,אביב 24 + סתיו 21 כמותי אנגלית,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,1137,אביב 2023 פרק אנגלית שני,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3161,סימולציה 3,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3162,סימס,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3163,סימלוציה קיץ 2024 + סתיו,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,870,סתיו 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21216,קיץ 20 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21217,קיץ 20 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21218,קיץ 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21220,קיץ 20 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21225,קיץ 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3164,סימולציה 4 משפרים,container,21227,קיץ 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3165,סימולציה באוניברסיטה,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3166,סימולציה אוניברסיטה תל אביב,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1138,חורף 2022 פרק מילולי ראשון,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1139,חורף 2022 פרק מילולי שני,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1140,חורף 2022 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1141,חורף 2022 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1142,חורף 2022 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,1143,חורף 2022 פרק אנגלית שני,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3167,סמיולציה 1 חורף 22 וחורף 24,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,1137,אביב 2023 פרק אנגלית שני,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3168,סימולציה 3 מתוקן,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3169,תינוקות,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3170,פרוייקט אסטרטגיה כמותי 1,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,1134,אביב 2023 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3171,סימולציה 2,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,477,סתיו 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,825,אביב 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3172,סימומלציה קיץ 23 + 2,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3173,אביב 24 + קיץ 23,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3174,אביב 24 + קיץ 23,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,18304,סתיו 20 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3175,סימולציה 8 פרקים (2),container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3176,24 ראשון 31.03,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,1134,אביב 2023 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3177,סימולציה 2 מתוקנת,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3178,24 ראשון 31.03,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,18229,סתיו 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3179,קיץ 2022 + 2 פרקים מסתיו 2020,container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,18229,סתיו 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3180,קיץ 2022 + 2 פרקים מסתיו 2020,container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
